"actor",10,5,10,11,9,7,7,3,3,3,"n","n","n","n","n","Tr","Tr","n","n","n","Op","n","n","n","n","n","n","n","n","Sq","n","n","n","Tr","n","n","n","n","n","n","Se","n","Op","Op","Sq","Co","Tr","Tr","n","Tr","Tr","n","Co","Sq","Sq","top",-0.29,"west",-0.31,"top",0.053,"west",-0.15,"west",-0.11,"bottom",-0.06,"bottom",-0.03,"west",0.252
"actor",5,10,5,4,5,9,11,4,12,12,"n","Co","n","Co","n","n","n","Tr","n","n","Op","n","n","n","Op","n","Sq","n","Co","n","n","n","n","n","n","n","n","Co","n","Sq","n","Op","n","n","Tr","Se","n","n","Tr","n","n","Se","n","Sq","n","bottom",-0.27,"top",-0.01,"bottom",-0.29,"top",0.085,"top",-0.31,"bottom",-0.12,"east",-0.41,"east",-0.05
"actor",7,11,7,5,9,6,7,12,8,8,"n","Co","n","n","Co","n","n","n","n","Tr","n","n","n","Tr","n","Sq","n","n","n","n","Co","n","n","n","n","n","n","Op","n","Sq","n","Se","n","n","n","n","n","n","Se","n","n","n","Tr","n","n","west",-0.02,"top",-0.45,"top",0.561,"west",0.314,"west",-0.20,"east",-0.15,"west",-0.49,"top",-0.49
"actor",11,5,10,10,11,9,1,1,12,12,"Op","n","n","Co","n","Sq","Sq","n","Sq","n","n","Op","n","Sq","Sq","n","n","Co","n","n","Tr","n","n","n","n","n","Tr","Tr","Se","n","n","Sq","Sq","n","Sq","n","n","Sq","n","Co","Se","n","n","Co","n","top",-0.26,"bottom",-0.39,"top",-0.26,"top",0.164,"east",-0.30,"east",-0.21,"east",-0.30,"east",-0.14
"actor",3,9,3,2,3,3,7,3,8,8,"Op","n","n","n","Co","n","n","n","n","Op","n","Op","Op","n","n","n","Se","n","Co","Co","Tr","n","n","Tr","n","n","n","n","Op","n","n","Tr","Co","n","Tr","n","n","n","Tr","n","n","Co","n","n","n","bottom",0.852,"top",-0.02,"bottom",-0.16,"bottom",0.515,"west",-0.24,"bottom",-0.39,"top",-0.82,"west",-0.29
"actor",9,7,9,10,6,12,7,3,9,9,"n","n","n","Sq","n","n","Op","Co","n","Sq","Tr","Co","Op","Co","n","n","n","n","n","n","Sq","n","n","n","n","n","Tr","n","n","n","Op","n","Sq","n","n","n","n","n","Tr","n","Se","n","Op","n","n","top",-0.01,"west",-0.06,"west",0.476,"east",0.856,"west",-0.11,"bottom",0.024,"top",-0.16,"top",-0.83
"actor",2,9,2,1,3,7,1,7,4,4,"n","n","n","n","n","n","n","n","n","n","Tr","Op","n","n","Se","n","n","n","n","n","n","n","Se","Sq","n","Op","n","Op","n","n","Tr","n","Tr","n","n","Op","Co","Sq","Se","Op","Sq","Tr","Sq","n","n","bottom",-0.50,"top",-0.12,"bottom",-0.11,"west",-0.26,"east",-0.15,"west",-0.32,"bottom",-0.00,"bottom",-0.52
"actor",12,12,12,2,11,6,12,9,2,2,"n","n","n","n","n","n","Tr","n","n","Co","n","n","Op","Co","Sq","n","n","Se","n","Op","Co","n","n","n","n","n","Se","n","Co","n","n","n","n","Tr","Sq","Op","n","n","n","n","n","n","Op","n","n","east",0.302,"east",-0.54,"top",-0.23,"west",-0.45,"east",-0.36,"top",-0.05,"east",-0.44,"east",0.162
"actor",1,1,1,12,3,5,1,1,12,12,"n","Co","n","n","Tr","Co","n","n","n","n","n","n","n","n","Co","n","Co","n","n","n","Co","n","n","n","Tr","n","n","Se","n","n","n","n","n","Sq","n","Tr","Sq","n","n","n","n","n","n","Co","n","east",-0.07,"bottom",-0.74,"bottom",0.952,"bottom",-0.36,"east",-0.05,"east",-0.38,"east",0.687,"bottom",-0.73
"actor",2,11,1,3,5,1,9,1,7,7,"n","n","n","Se","n","n","n","n","n","Sq","n","Op","n","n","n","n","Op","Se","Sq","n","Tr","Co","n","Sq","n","n","Op","n","n","n","n","n","Sq","n","Co","n","Co","n","n","Tr","n","n","n","n","n","bottom",-0.39,"top",-0.36,"bottom",-0.40,"east",-0.24,"top",0.919,"east",-0.34,"west",-0.06,"bottom",-0.58
"actor",12,11,1,11,12,2,8,5,10,10,"n","n","n","Co","n","Tr","n","n","n","n","Co","n","n","n","n","n","n","n","n","Co","n","n","n","n","n","Se","n","n","n","n","n","n","Tr","Se","n","n","Sq","Sq","n","n","n","n","Op","n","n","east",0.684,"east",-0.25,"east",0.754,"east",-0.22,"top",-0.67,"bottom",-0.43,"top",-0.32,"top",-0.02
"actor",9,6,10,9,8,10,2,4,9,9,"Tr","n","n","n","n","n","n","n","n","n","n","n","n","n","n","Sq","n","n","n","Co","Tr","Op","n","Sq","n","n","n","n","Co","Se","n","Op","n","n","n","Tr","Op","n","Sq","n","n","n","n","Sq","n","top",0.727,"west",0.337,"top",-0.80,"top",-0.07,"bottom",-0.64,"bottom",-0.32,"top",-0.24,"west",-0.37
"actor",11,4,12,11,11,12,2,9,2,2,"n","n","Co","n","Co","n","n","n","n","Sq","n","Tr","n","n","Op","n","Se","n","n","n","Se","Sq","Se","n","n","Co","n","n","n","n","n","Sq","Se","Sq","n","n","Sq","n","n","n","Co","n","n","n","n","east",-0.58,"bottom",-0.03,"east",-0.88,"east",-0.44,"east",-0.39,"top",0.976,"bottom",-0.30,"east",0.198
"actor",8,10,7,9,8,6,9,9,6,6,"n","n","n","Co","n","n","n","n","Co","Sq","n","n","n","n","Se","Tr","n","n","n","n","Se","n","n","n","n","Sq","Co","n","n","n","Se","n","n","n","Co","n","n","n","n","n","Sq","n","Se","n","n","west",-0.55,"top",-0.22,"west",-0.52,"west",-0.03,"top",0.863,"top",-0.36,"west",0.127,"top",-0.80
"actor",4,9,4,3,3,7,5,9,5,5,"n","Co","n","n","Se","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","Co","Sq","Se","Op","Se","n","Sq","Se","Op","n","Se","n","n","n","n","Tr","Co","Co","Tr","n","n","bottom",-0.15,"top",0.756,"bottom",-0.05,"west",-0.04,"west",-0.32,"top",-0.28,"bottom",-0.50,"west",-0.15
"actor",8,11,7,10,1,9,12,7,12,12,"Sq","n","n","n","n","n","n","n","n","Tr","n","n","n","n","Tr","n","n","n","n","n","n","Co","n","Tr","n","n","n","n","Sq","Se","Tr","n","Op","Co","n","Sq","n","Tr","Sq","n","n","Co","n","n","n","top",-0.60,"east",-0.80,"east",0.505,"top",0.124,"east",-0.24,"west",-0.13,"east",0.771,"east",-0.46
