# YEA	MON	DAY	NAME

 1869	9	20	Demoulin Alphonse
 1869	9	21	Loeb Leo
 1869	9	27	Bridou Jules
 1869	10	2	Fornasari Verce Ettore
 1869	10	9	Cotton Aime
 1869	10	17	Brocq-Rousseu Denis
 1869	11	12	Schnaudigel Otto
 1869	11	25	Grotjahn Alfred
 1869	12	1	Hijmans Bergh A
 1869	12	21	Stella Hector
 1869	12	22	Auclair Noel
 1869	12	28	Ducamp Louis
 1870	1	1	Gagnoni Enrico
 1870	1	2	Alippi Tito
 1870	1	4	Bougault Joseph
 1870	1	4	Keyser Charles
 1870	1	27	Verschaffelt Jules
 1870	2	14	Dumarest Frederic
 1870	2	17	Berard Leon
 1870	2	17	Brunin Auguste
 1870	2	21	Petit Gabriel
 1870	2	27	Borrmann Robert
 1870	3	14	Suter Friedrich
 1870	3	18	Bardier Emile
 1870	3	21	Viola Giacinto
 1870	3	26	Nedden Max
 1870	4	2	Fredet Pierre
 1870	4	2	Hirsch Karl
 1870	4	10	Martel Pierre
 1870	4	17	Ellinger Alexander
 1870	4	22	Jung Philipp
 1870	4	29	Lasnet Alexandre
 1870	5	12	Ehret Henri
 1870	6	11	Bouin Adrien
 1870	6	12	Funck Maurice
 1870	6	13	Bordet Jules
 1870	6	19	Hamel Karl
 1870	6	29	Mengoli Angelo
 1870	7	4	Guiart Jules
 1870	7	10	Lugeon Maurice
 1870	7	14	Schaum Ferdiand
 1870	7	16	Fosse Richard
 1870	7	25	Christophe Paul
 1870	7	30	Radaeli Francesco
 1870	8	6	Jolly Justin
 1870	8	11	Mutterer Maurice
 1870	8	12	Noll Alfred
 1870	8	23	Wanner Friedrich
 1870	8	28	Hoeven Pieter
 1870	9	9	Bertino Alessandro
 1870	9	25	Menciere Louis
 1870	9	30	Perrin Jean
 1870	10	3	Gaupp Robert
 1870	11	4	Cluzet Joseph
 1870	11	8	Procopio Saverio
 1870	11	10	Vanverts Julien
 1870	11	15	Rovereto Gaetano
 1870	11	17	Eschweiler Rudolf
 1870	11	19	Camelot Emile
 1870	12	4	Hinsberg Viktor
 1870	12	4	Labbe Marcel
 1870	12	5	Gregoire Victor
 1870	12	15	Finkelnburg Rudolf
 1870	12	18	Kister Julius
 1870	12	25	Averous Joseph
 1871	1	2	Vulpian Andre
 1871	1	4	Mercier Raoul
 1871	1	7	Borel Emile
 1871	1	7	Schulz Friedrich
 1871	1	20	Calamida Umberto
 1871	2	4	Vogel Karl
 1871	2	11	Lesne Edmond
 1871	2	16	Loos Otto
 1871	2	27	Castaigne Joseph
 1871	2	27	Maurain Charles
 1871	3	5	Ombredanne Louis
 1871	3	13	Drach Jules
 1871	3	16	Rist Edouard
 1871	3	30	Mouton-Chapat Barthelemy
 1871	4	10	Marchal Emile
 1871	4	24	Helbronner Paul
 1871	4	27	Starck Hugo
 1871	5	6	Grignard Victor
 1871	5	11	Crozet Joannes
 1871	5	15	Frese Otto
 1871	5	25	Sorre Auguste
 1871	6	16	Etienne-Martin
 1871	6	21	Pechin Charles
 1871	6	23	Dell'Agnola Carlo
 1871	6	28	Precht Carl
 1871	7	8	Locatelli Giovanni
 1871	7	10	Rolland Joseph
 1871	7	22	Weiss Otto
 1871	7	23	Decroly Ovide
 1871	7	28	Vandevelde Albert
 1871	7	29	Steudel Hermann
 1871	9	1	Duccesi Virgilio
 1871	9	15	Camichel Charles
 1871	9	19	Delepine Marcel
 1871	9	19	Mathis Constant
 1871	9	26	Zimmern Adolphe
 1871	10	17	Lockemann Geor
 1871	10	19	Serono Cesare
 1871	11	2	Fragnito Onofrio
 1871	11	9	Bosche Charles
 1871	11	10	Cosse Francois
 1871	11	10	Courmont Paul
 1871	11	11	Ferroni Ersilio
 1871	11	25	De Grazia Paolo
 1871	11	26	Godart Justin
 1871	12	5	Ferry Pierre
 1871	12	8	Deambrosis Delfino
 1871	12	18	Clerc Antonin
 1871	12	19	Grynfelt Edouard
 1871	12	28	Nobecourt Pierre
 1871	12	28	Sellheim Hugo
 1871	12	29	Remlinger Paul
 1871	12	30	Ruff Karl
 1872	1	1	Balthazard Victor
 1872	1	12	Micheli Ferdinando
 1872	1	12	Sicard Pauzoles Just
 1872	1	14	Melocchi Fortunato
 1872	1	20	Porcher Charles
 1872	1	21	Gosset Antonin
 1872	1	21	Grouven Karl
 1872	1	23	Langevin Paul
 1872	2	5	Cotton Emile
 1872	2	19	Rupp Erwin
 1872	2	25	Guicciardi Giuseppe
 1872	3	3	Ricci Canzio
 1872	3	22	Ercklentz Wilhelm
 1872	3	24	De Lieto Vollaro Agostino
 1872	3	24	Veratti Emilio
 1872	3	29	Wuyts Henri
 1872	4	1	Breton Jules
 1872	4	4	Truffi Mario
 1872	4	6	Cestan Raymond
 1872	4	12	Urbain Georges
 1872	4	18	Reis Wilhelm
 1872	4	24	Terrien Felix
 1872	4	25	D'Achiardi Giovanni
 1872	5	19	Bernard Leon
 1872	5	23	Pollacci Gino
 1872	5	24	Seitz Ludwi
 1872	6	3	Brizard Charles
 1872	6	7	Gelderen Cornelis
 1872	6	17	Sendrail Jean
 1872	6	21	Burkhardt Ludwi
 1872	6	22	Voelcker Fritz
 1872	6	23	Sicard Jean
 1872	6	24	Harkman Pierre
 1872	6	26	Breteau Pierre
 1872	6	29	Barberio Michele
 1872	7	4	Gavello Giuseppe
 1872	7	8	Wilde Pieter
 1872	7	11	Minio Michelangelo
 1872	7	20	Lambert Oscar
 1872	8	2	Ravaut Paul
 1872	8	2	Valagussa Francesco
 1872	8	6	Fabris Aldo
#此無資料
 1872	8	10	Bürker Karl
 1872	8	13	Willstätter Richard
 1872	8	19	Donder Theophile
 1872	8	26	Pacchioni Dante
 1872	8	27	Camus Jean
 1872	8	31	Tixier Felix
 1872	9	6	Casagrandi Oddo
 1872	9	7	Roccaserra Vincent
 1872	9	11	Bondouy Theophile
 1872	9	18	Schmitt Charles
 1872	9	19	Hahn Hermann
 1872	9	22	Siedentopf Henry
 1872	9	29	Malfitano Giovanni
 1872	10	4	Fourneau Ernest
 1872	10	17	Vallee Cyrille
 1872	10	28	Perrier-Delon Georges
 1872	11	3	Merletti Cesare
 1872	11	10	Bonvicini Giulio
 1872	11	10	Deve Felix
 1872	11	11	Laubry Charles
 1872	11	26	Maige Albert
 1872	12	4	Montagard Leon
 1872	12	16	Le Roy Barres Adrien
 1872	12	22	Guerin Camille
 1873	1	5	Vialle Fernand
 1873	1	17	Chretien Joseph
 1873	1	22	Houard Clodomir
 1873	1	24	Schmitt Camille
 1873	2	3	Pinoy Pierre
 1873	2	12	Dopter Charles
 1873	2	14	Joest Ernst
 1873	2	16	Klapp Rudolf
 1873	2	23	Weber August
 1873	2	27	Urbain Emile
 1873	3	3	Caillon Louis
 1873	3	5	Liesegang Friedrich
 1873	3	14	Porcheron Louis
 1873	3	27	Carle Marius
 1873	3	29	Levi-Civita Tullio
 1873	4	1	Martonne L
 1873	4	3	Barrau Johann
 1873	4	16	Brüning Hermann
 1873	4	29	Emile-Weil
 1873	5	3	Fuld Ernst
 1873	5	13	Herissey Eugene
 1873	5	17	Kerschensteiner Hermann
 1873	5	18	Mignon Maurice
 1873	5	19	Perez Charles
 1873	5	21	Capmas Albert
 1873	5	27	Gemünd Wilhelm
 1873	6	1	Regnault Jules
 1873	6	3	Löwi Otto
 1873	6	7	Krauss Wilhelm
 1873	6	7	Weidenreich Franz
 1873	6	8	Ball Victor
 1873	6	20	Marotel Gabriel
 1873	6	23	Chevalier Auguste
 1873	6	28	Carrel Alexis
 1873	7	2	Hetsch Heinrich
 1873	7	6	Bertarelli Ernesto
 1873	7	10	Bosellini Pier
 1873	7	11	Guillet Leon
 1873	7	12	Vignolo-Lutati
 1873	7	18	Billard Gabriel
 1873	7	26	Noef Pierre
 1873	8	7	Waals Johannes
 1873	8	11	Perrier Bathie Henri
 1873	8	21	Engelmann Fritz
 1873	8	23	Römer Lucien
 1873	8	23	Vaccari Lino
 1873	8	25	Bruni Giuseppe
 1873	9	1	Dehalu Marcel
 1873	9	2	Couvelaire Alexandre
 1873	9	2	Francais Henri
 1873	9	3	Herlant Leon
 1873	9	19	Nicloux Maurice
 1873	9	21	Ancel Paul
 1873	9	22	Piollet Paul
 1873	9	22	Revessi Giuseppe
 1873	9	26	Wormser Edmund
 1873	10	1	Jeambrau Emile
 1873	10	1	Paschetta Charles
 1873	10	4	Medea Eugenio
 1873	10	5	Peyerimhoff Paul
 1873	10	8	Mourier Louis
 1873	10	10	Routier Edmond
 1873	10	11	Burnet Etienne
 1873	10	12	Casparie Johannes
 1873	10	14	Heineke Hermann
 1873	10	25	De Blasi Dante
 1873	10	28	Cuneo Bernard
 1873	11	7	Tiffeneau Adolphe
 1873	11	19	Paris Giulio
 1873	11	22	Darbois Paul
 1873	11	23	Prym Oskar
 1873	12	5	Keyser Leon
 1873	12	11	Oestreich Johann
 1873	12	15	Abadie Joseph
 1873	12	18	Homburger August
 1873	12	31	Querton Louis
 1874	1	13	Laboccetta Letterio
 1874	1	14	Teissonniere Maurice
 1874	1	18	Montesano Vincenzo
 1874	1	20	Jeannin Cyrille
 1874	1	26	Galdi Francesco
 1874	1	26	Janssonius Hindrik
 1874	1	26	Zanten Jakob
 1874	1	30	Pehu Maurice
 1874	1	31	Ottolenghi Donato
 1874	2	2	Buttgenbach Henri
 1874	2	21	Ferrannini Luigi
 1874	2	27	Kirstein Fritz
 1874	3	3	Niethammer Geor
 1874	3	14	Sacquepee Ernest
 1874	3	17	Tencate Berend
 1874	3	20	Köhler Fritz
 1874	3	24	Labhardt Alfred
 1874	3	25	Longo Antonio
 1874	4	17	Brüning August
 1874	4	18	Cisternes Ernest
 1874	4	25	Guillemin Joseph
 1874	4	25	Marconi Guglielmo
 1874	4	25	Merklen J
 1874	4	26	Stock Wolfgan
 1874	5	3	Vandendries Rene
 1874	5	7	Koenigsberger Johann
 1874	5	11	Breemen Jan
 1874	5	12	Mühlens Peter
 1874	5	13	Dubois Charles
 1874	5	29	Hauck Leo
 1874	6	5	Fischer Eugen
 1874	6	8	Fabre Jean
 1874	6	9	Voron Joseph
 1874	6	12	Marguet Frederic
 1874	6	16	Vallee Henri
 1874	6	18	Vortisch Hermann
 1874	6	24	Duval Pierre
 1874	7	2	Strazzeri Vittorio
 1874	7	3	Armand-Delille Paul
#此無資料
 1874	7	10	Cresson Fortune
 1874	7	15	Dreuw Heinrich
 1874	7	20	Lamouraux Fernand
 1874	7	30	Bonanome Achille
 1874	7	30	Goris Albert
 1874	8	3	Schumm Otto
 1874	8	6	Vogt Hans
 1874	8	7	Strohmayer Wilhelm
 1874	8	20	Lance Marcel
 1874	8	22	Mondain Charles
#此無資料
 1874	8	24	Sikora Pierre
 1874	9	4	Guyard Georges
 1874	9	29	Crouzon Louis
 1874	10	3	Hammes Theodor
 1874	10	3	Verth Max
 1874	10	23	Boeke Jan
 1874	10	24	Janssen Peter
 1874	11	2	Cardini Massiliano
 1874	11	5	Valenti Adriano
 1874	11	18	Courcoux Alfred
 1874	12	3	Filippini Azeglio
 1874	12	13	Stadler Eduard
 1874	12	20	Esch Peter
 1875	1	8	Delamare Gabriel
 1875	1	17	Slingenberg Bodo
 1875	1	20	Le Lorier Victor
 1875	1	29	Astruc Albert
 1875	2	4	Prandtl Ludwi
 1875	2	5	Javillier Maurice
 1875	2	6	Falco Giuseppe
 1875	2	7	Schuh Frederik
 1875	2	9	Ghigi Alessandro
 1875	2	9	Merzbacher Ludwi
 1875	2	10	Grenier Cardenal Henri
 1875	2	10	Hirschel Geor
 1875	2	12	Schoofs Francois
 1875	2	14	Citelli Salvatore
 1875	2	18	Winter Heinrich
 1875	2	21	Maillieux Eugene
 1875	2	26	Corret Pierre
 1875	3	5	Taddel Domenico
 1875	3	7	Martel Janville Thierry
 1875	3	11	Durand-Vieil Georges
 1875	3	14	Weill-Halle Benjamin
 1875	3	19	Bemporad Azeglio
 1875	3	26	Calvino Mario
 1875	3	28	Myttenaere Ferdinand
 1875	4	16	Baur Erwin
 1875	4	18	Amaldi Ugo
 1875	4	21	Pfeiffer Paul
 1875	4	23	Colombani Jules
 1875	4	25	Costanzi Giulio
 1875	4	27	Broglie Maurice
 1875	5	1	Tilho Jean
 1875	5	2	Rousseau-Decelle
 1875	5	9	Baumgartner Amedee
 1875	5	14	Levi Beppo
 1875	5	19	Argaud Rene
 1875	5	21	Perrin Maurice
 1875	5	26	Bockenheimer Philipp
 1875	6	8	Weevers Theodorus
 1875	6	21	Beitzke Hermann
 1875	6	28	Lebesque Henri
 1875	7	3	Sauerbruch Ernst
 1875	7	5	Gonnet Charles
 1875	7	7	Casagrandi Glauco
 1875	7	20	Schridde Hermann
 1875	7	26	Joris Hermann
 1875	7	27	Lombardo Cosimo
 1875	7	30	Garcin Joseph
 1875	7	30	Lemierre Andre
 1875	8	20	Gallavardin Louis
 1875	8	20	Spillmann Louis
 1875	8	26	Mourik-Broekman Gerrit
 1875	8	26	Vitali Giuseppe
 1875	8	28	Levi Bianchini Marco
 1875	8	28	Staehelin Rudolf
 1875	9	3	Schockaert Rem
#此無資料
 1875	9	5	Mayer Martin
 1875	9	7	Lommel Felix
 1875	9	12	Laignel-Lavastine Max
 1875	9	14	Barbagelata Angelo
 1875	9	21	Leriche Maurice
 1875	9	23	Harms Clemens
 1875	9	23	Stoppoloni Giuseppe
 1875	9	24	Fiorani Gallota Pier
 1875	10	17	Seefelder Richard
 1875	10	21	Schlayer Carl
 1875	10	24	Gaultier Rene
 1875	10	27	Houben Heinrich
 1875	10	29	Gauss Carl
 1875	10	31	Le Play Albert
 1875	11	4	Bonelli Giuseppe
 1875	11	9	Mayer Andre
 1875	11	15	Spiethoff Bodo
 1875	11	20	Dony-Henault Octave
 1875	11	21	Coenen Hermann
 1875	11	28	Giardina Andrea
 1875	12	6	Cremonese Guido
 1875	12	13	Patel Maurice
 1875	12	20	Morel Pierre
 1875	12	23	Rouviere Henri
#duplicated date , one matches
 1875	12	23	Sieberg August
#此無資料
 1875	12	26	Rouvillois Henri
 1875	12	27	Loeper Maurice
 1875	12	28	Chaix Achille
 1875	12	31	Külbs Franz
 1875	12	31	Mameli Efisio
 1876	1	1	Azimonti Carlo
 1876	1	4	Müller Eduard
 1876	1	11	Scarpa Oscar
 1876	1	12	Papin Edmond
 1876	1	15	Veiel Fritz
 1876	1	27	Furinsholz Albert
 1876	1	31	Brüning Wilhelm
 1876	2	16	Ambart Leon
 1876	2	18	Frasseto Fabio
 1876	2	19	Casalini Giulio
 1876	2	24	Delherm Louis
 1876	2	24	Grashey Rudolf
 1876	2	28	Arloing Fernand
 1876	2	28	Moreschi Carlo
 1876	3	3	Guillain Georges
 1876	3	4	Piccinini Prassitele
 1876	3	5	Dhere Charles
 1876	3	11	Erdmanns Dörfler
 1876	3	13	Schade Heinrich
 1876	3	15	Fischler Franz
 1876	3	17	Esclangon Ernest
 1876	3	19	Sterzi Giuseppe
 1876	3	21	Finckh Ludwi
 1876	3	22	Conradi Heinrich
 1876	4	15	Belot Joseph
 1876	4	16	Boer Siebe
 1876	4	21	Birckenbach Lothar
 1876	4	25	Klieneberger Carl
#此無資料
 1876	4	29	Montel Paul
 1876	4	30	Corbino Mario
 1876	5	19	Römer Paul
 1876	5	22	Sigwart Walter
 1876	6	2	Lossen Joseph
 1876	6	5	Arcelin Fabien
 1876	6	15	Orth Oskar
 1876	6	21	Ponte Gaetano
 1876	6	23	Redslob Edmond
 1876	6	24	Oberndorfer Siegfried
 1876	6	26	Renier Armand
 1876	6	29	Babonneix Leon
 1876	7	3	Bierry Henri
 1876	7	4	Frangenheim Paul
 1876	7	4	Koelsch Franz
 1876	7	4	Tillmans Joseph
 1876	7	6	Sorel Francois
 1876	7	7	Bertolotti Mario
 1876	7	7	Hartmann Max
 1876	7	12	Marangoni Matteo
 1876	7	16	Negri Adelchi
 1876	7	22	Königer Hermann
 1876	7	23	Beliard Marcel
 1876	7	24	Amerio Allesandro
 1876	7	25	Heilner Ernst
 1876	7	26	Wirth Wilhelm
 1876	7	27	Voit Max
 1876	8	1	Hart Carl
 1876	8	3	Pautrier Lucien
 1876	8	6	Vidalin Gustave
 1876	8	12	Abadie Jules
 1876	8	16	Casarini Arturo
 1876	8	28	Mayer August
 1876	9	2	Brunn Walter
 1876	9	9	Riche Vincent
 1876	9	13	Baudoin Alphonse
 1876	9	13	Kirchhein Ludwi
 1876	9	14	Nordmann Otto
 1876	9	17	Tanon Louis
 1876	9	20	Kayser Heinrich
 1876	9	23	Pasteur Felix
 1876	9	29	Scorza Gaetano
#此無資料
 1876	10	1	Busch Alfred
 1876	10	17	Stroeder Richard
 1876	10	23	Favaro Giuseppe
 1876	10	28	Sambuc Edouard
 1876	10	29	Brouwer Gooitzen
 1876	11	1	Rohmer Paul
 1876	11	10	Oudard Pierre
 1876	11	12	Aubert Victor
 1876	11	19	Gunsett Auguste
 1876	11	21	Negro Carlo
 1876	12	3	Desplats Rene
 1876	12	5	Lepine Jean
 1876	12	14	Waele Henri
 1876	12	18	Guyon Emile
 1876	12	18	Pighini Giaccomo
 1876	12	30	Baglioni Silvestro
 1877	1	1	Nieberle Karl
 1877	1	3	Gossner Balthasar
 1877	1	16	Rimpau Willi
 1877	1	17	Rossi Ottorino
 1877	1	20	Lhermitte Jean
 1877	1	27	Chevrier Louis
 1877	1	30	Sand Rene
 1877	2	2	Graaf Cornelis
 1877	2	3	Hautefeuille Jules
 1877	2	7	Baermann Gustav
 1877	2	10	Eredia Filippo
 1877	2	15	Schmiz Carl
 1877	2	19	Bluntschli Hans
 1877	2	26	Gola Giuseppe
 1877	2	27	Bord Bejamin
 1877	3	4	De Vecchi Bindo
 1877	3	10	Brumpt Emile
 1877	3	16	Verse Max
 1877	3	21	Pons Henri
 1877	3	26	Dilthey Walter
 1877	3	31	Kuss Georges
 1877	4	7	Schoy Karl
 1877	4	10	Casati Edmondo
 1877	4	10	Haymann Ludwi
 1877	4	11	Küster Emil
 1877	4	11	Verdier Pierre
 1877	4	21	Checchia-Rispoli Giuseppe
 1877	4	23	Francioni Carlo
 1877	5	1	Favaro Giuseppe
 1877	5	2	Morvan Jules
 1877	5	3	Abraham Karl
 1877	5	4	Goldschmidt Robert
 1877	5	21	Mayer Leopold
 1877	5	25	Offergeld Heinrich
 1877	5	30	Franzius Otto
 1877	6	4	Wieland Heinrich
 1877	6	7	Rimbaud Louis
 1877	6	17	Baulig Henri
 1877	6	17	Rathery Edme
 1877	6	22	Bruntz Louis
 1877	6	30	Walbaum Hermann
 1877	7	1	Cevidalli Attilio
 1877	7	2	Agasse-Lafont Jean
 1877	7	12	Coste Jules
 1877	7	18	Aggazzotti Alberto
 1877	7	27	Fachini Stefano
 1877	7	27	Schwarz Leopold
 1877	7	31	Schelble Hans
 1877	8	6	Queuille Adrien
 1877	8	9	Ariens-Kappers Cornelis
 1877	8	20	Latarjet Andre
 1877	8	24	Viana Odorico
 1877	8	25	Ronzani Enrico
 1877	8	26	Löhe Heinrich
 1877	8	30	Muckermann Hermann
 1877	9	19	Schmincke Alexander
 1877	10	3	Fahr Theodor
 1877	10	12	Galla Gino
 1877	10	13	Esser Johannes
 1877	10	14	Lombroso Ugo
 1877	10	26	Crocco Gaetano
 1877	10	27	Broek Arnoldus
 1877	10	28	Chevassu Maurice
 1877	10	31	Fumarola Gioacchino
 1877	11	1	Balli Ruggero
 1877	11	5	Fontanilles Eugene
 1877	12	7	Villaret Maurice
 1877	12	8	Berret Henri
 1877	12	13	Locard Edmond
 1877	12	22	Boggio Tommaso
 1877	12	23	Audibert Victor
 1877	12	25	Fourmarier Paul
 1877	12	27	Paucot Henri
 1878	1	2	Lazennec Isidore
 1878	1	4	Selter Hugo
 1878	1	7	Noyons Adriaan
 1878	1	9	Esch Werner
 1878	1	12	Gross Walter
 1878	1	15	Guerrini Guido
 1878	1	18	Wagener Oskar
 1878	1	21	Bayard Joseph
 1878	1	26	Ronzoni Gaetano
 1878	1	28	Brasch Walter
 1878	2	1	Blaringhem Louis
 1878	2	4	Maillard Louis
 1878	2	5	Becquerel Jean
 1878	2	17	Leotta Nicolo
 1878	2	19	Jacob Charles
 1878	2	21	Iselin Hans
 1878	2	26	Navez Oscar
 1878	2	27	Saurin Charles
 1878	3	2	Thuloup Albert
 1878	3	13	Sergi Sergio
 1878	3	22	Biasutti Renato
 1878	3	24	Bosler Jean
 1878	3	25	Sencert Louis
 1878	3	30	Otto Andreas
 1878	4	12	Goldschmidt Richard
 1878	4	12	Stauder Alfons
 1878	4	16	Levi Mario
 1878	5	12	Reiss Emil
 1878	5	13	Basler Adolf
 1878	5	13	Euler Hermann
 1878	5	19	Dainelli Giotto
 1878	5	24	Galimard Joseph
 1878	5	29	Hekman Johannes
 1878	5	29	Maire Rene
 1878	5	30	Crudeli Umberto
 1878	5	31	Camis Mario
 1878	6	4	Moriani Giuseppe
 1878	6	10	Cinotti Felice
 1878	6	14	Albrecht Hans
 1878	6	15	Bunte Karl
 1878	6	24	Ceresole Giulio
 1878	6	24	Lassabliere Pierre
 1878	6	29	Bondi Samuel
 1878	6	30	Oppert Edouard
 1878	7	3	Schultz Werner
 1878	7	9	Hoesslin Heinrich
 1878	7	9	Simon Clement
 1878	7	12	Heiderich Friedrich
 1878	7	15	Kistner Adolf
 1878	7	16	Bruns Oskar
 1878	7	17	Jouvain Andre
 1878	7	21	Julien Robert
 1878	8	2	Mouriquand Emile
 1878	8	7	Ruhland Willy
 1878	8	11	Hegler Carl
 1878	8	13	Jongmans Willem
 1878	8	16	Simon Italo
 1878	8	19	Iterson Gerrit
 1878	8	27	Lobstein Ernest
 1878	8	28	Müller Max
 1878	8	31	Fossati Giuseppe
 1878	9	1	Forster Andre
 1878	9	3	Forster Edmund
 1878	9	6	Neri Filippo
 1878	9	8	Schambacher Alfred
 1878	9	9	Baetzner Wilhelm
 1878	9	11	Hildebrandt Wilhelm
 1878	9	13	Ravenna Ciro
 1878	9	15	Sera Giocchino
 1878	9	19	Mauguin Charles
 1878	9	23	Graff Erwin
 1878	9	23	Meinicke Ernst
 1878	10	4	Panconcelli-Calzia Giulio
 1878	10	11	Caujolle Paul
 1878	10	15	Ferrajolo Luigi
 1878	10	21	Bruyker Constant
 1878	10	22	Taute Max
 1878	10	29	Konrich Friedrich
 1878	11	5	Chapoy Rene
 1878	11	5	Grandjean Alexandre
 1878	11	9	Acconci Gino
 1878	11	23	Bourdier Ferdinand
 1878	11	24	Diepgen Paul
 1878	12	3	Bec Fortune
 1878	12	5	Piccinini Guido
 1878	12	6	Tournay Auguste
 1878	12	15	Techoueyres Emile
 1879	1	1	Uffenorde Walter
 1879	1	3	Leener Georges
 1879	1	6	Ferrarini Guido
 1879	1	19	Burg Boke
 1879	1	19	Fubini Ghiron Guido
 1879	1	26	Gerhartz Heinrich
 1879	2	4	Ehrmann Rudolf
# duplicated date , one matches
 1879	2	4	Morel Jacques
 1879	2	6	Ramsauer Carl
 1879	2	19	Lobenhoffer Wilhelm
 1879	2	24	Donati Mario
 1879	2	24	Tieri Laureto
 1879	3	1	Fromme Walther
#此無資料
 1879	3	8	Hahn Otto
 1879	3	11	Munk Fritz
 1879	3	14	Einstein Albert
 1879	3	21	Brüning Friedrich
 1879	3	22	Dubreuil Georges
 1879	3	23	Beaufort-Lieven Ferdinand
 1879	3	27	Ruette Victor
 1879	4	1	Barillon Emile
 1879	4	13	Severi Francesco
 1879	4	21	Schneider Paul
 1879	4	26	Lautier Richard
 1879	5	1	Range Paul
 1879	5	8	Piperno Arrigo
 1879	5	9	Löning Friedrich
 1879	5	14	Crestani Giuseppe
 1879	5	15	Fabiani Ramiro
 1879	5	17	Stremme Hermann
 1879	5	26	Bouvaist Joseph
 1879	5	27	Marquis Eugene
 1879	6	1	Fano Corrado
 1879	6	2	Seuffert Ernst
 1879	6	6	Bernoulli August
 1879	6	15	Negre Leopold
 1879	6	25	Burckhardt Hans
 1879	6	27	Previtali Giuseppe
 1879	6	30	Fincke Heinrich
 1879	7	10	Perret Albert
 1879	7	19	Ballini Ambriogio
 1879	7	20	Jakob Max
 1879	7	20	Kaisin Felix
 1879	7	20	Schröder Johannes
 1879	7	25	Zeeman Willem
 1879	8	10	Pietra Gaetano
 1879	8	19	Derrien Eugene
 1879	8	26	Leuchs Friedrich
 1879	8	31	Klose Heinrich
 1879	9	1	Bolognesi Giuseppe
 1879	9	1	Halet A
 1879	9	3	Igersheimer Joseph
 1879	9	12	Veen Hendrik
 1879	9	15	Cantonnet Paul
 1879	9	23	Bourret Marcel
#duplicated date , one matches
 1879	9	23	Brechot Adolphe
 1879	9	25	Dominici Leonardo
 1879	9	26	Vincent Clovis
 1879	9	28	Hallo Herman
 1879	10	9	Laue Max
 1879	10	11	Godchot Marcel
 1879	10	12	Leriche Rene
 1879	10	26	Lemoine Francisque
 1879	11	10	Fischer Martin
 1879	11	16	Cesa-Bianchi Domenico
 1879	11	21	Busquet Hector
 1879	11	29	Bauer Julius
 1879	12	22	Brunacci Bruno
 1879	12	24	Villat Henri
 1879	12	28	Bargellini Guido
 1879	12	31	Pagenstecher Hermann
 1880	1	4	Fuschini Carlo
 1880	1	10	Herbier Paul
 1880	1	11	Leoncini Francesco
 1880	1	17	Halberkann Philipp
 1880	1	18	Malien Campsavy Georges
 1880	1	26	Bachem Carl
 1880	2	1	Zannini Prospero
 1880	2	4	Lo Surdo Antonio
 1880	2	4	Sibirani Filippo
 1880	2	8	Barlocco Amerigo
 1880	2	15	Rajat Henri
 1880	2	19	Holzbach Ernst
 1880	2	29	Insolera Filadelfo
 1880	3	1	Putti Vittorio
 1880	3	2	Tomellini Luigi
 1880	3	4	Beck Karl
 1880	3	6	Fayolle Henri
 1880	3	7	Bremekamp Hendrik
 1880	3	7	Dumas Dominique
 1880	3	8	Fichera Gaetano
 1880	3	10	Andree Karl
 1880	3	19	Trautz Max
 1880	3	24	Wartenberg Hans
 1880	4	1	Jouve Xavier
 1880	4	4	Ruin Georges
 1880	4	14	Lemaitre Fernand
 1880	4	21	Pende Nicola
 1880	4	21	Veiel Eberhard
 1880	4	24	Sisto Pietro
 1880	4	25	Ferrata Adolfo
 1880	4	28	Tallarico Giuseppe
 1880	5	3	Koch Walter
 1880	5	5	Rutgers Johannes
#此無資料
 1880	5	7	Perron Oskar
 1880	5	8	Mulzer Paul
 1880	5	14	Schürmann Walter
 1880	6	3	Stoffel Adolf
 1880	6	5	Ficai Giuseppe
 1880	6	7	Meggendorfer Friedrich
 1880	6	11	Ebstein Erich
 1880	6	18	Mouriquand Georges
 1880	6	19	Giolitti Federico
 1880	6	21	Ameuille Pierre
 1880	6	24	Alwens Walter
 1880	7	4	Pascal Paul
 1880	7	4	Sattler Carl
 1880	7	7	Collin Remy
 1880	7	8	Haumann Lucien
 1880	7	10	Comes Salvatore
 1880	7	13	Usai Giuseppe
 1880	7	17	Wetzel Albrecht
 1880	7	18	Descomps Paul
 1880	7	18	Pfeilsticker Walter
 1880	7	21	Foa' Carlo
 1880	7	25	Moscati Giuseppe
 1880	7	28	Lust Franz
 1880	7	31	Loeb Oswald
 1880	8	12	Delobel Emile
 1880	8	12	Eilender Walter
 1880	8	23	Boucher Humbert
 1880	8	23	Siccardi Pier
 1880	8	26	Dannemeyer Ferdinand
 1880	8	26	Deslions Leon
 1880	8	27	Schenk Daniel
 1880	8	29	Marcq Joseph
 1880	9	1	Kulenkampff Dietrich
 1880	9	8	Arcangeli Alceste
 1880	9	9	Danusso Arturo
 1880	9	10	Perard Albert
 1880	9	24	Lebailly Charles
 1880	9	24	Verriest Gustave
 1880	9	30	Glenard Roger
 1880	10	9	Vadon Alfred
 1880	10	12	Hermann Heinrich
 1880	11	1	Colin Henri
 1880	11	1	Portevin Albert
 1880	11	3	Gött Theodor
 1880	11	5	Molineus Gustav
