# 新版 http://cura.free.fr/gauq/902gdD9a.html
# 舊版 http://cura.free.fr/gauq/21gdD9a.txt
# Murderer 殺人犯

# NUM	SEX     DAY	MON	YEA	H	MN	SEC	TZ      LAT	LON     COD

344	F	18	2	1888	19	50	40	0	48N50	2E20	75
345	M	20	2	1888	1	47	40	0	50N39	3E 5	59
346	M	27	3	1888	19	25	40	0	49N26	1E 5	76
347	M	18	4	1888	0	59	40	0	48N26	0E 5	61
348	M	18	4	1888	12	50	40	0	48N50	2E20	75
349	M	6	6	1888	3	5	32	0	49N34	3E37	02
350	M	13	6	1888	15	35	12	0	48N42	6E12	54
351	F	16	6	1888	18	59	12	0	48N 1	0E12	72
352	M	14	7	1888	4	55	0	0	45N50	1E15	87
353	M	27	8	1888	4	50	40	0	48N50	2E20	75
354	M	28	11	1888	3	21	28	0	48N50	2E 8	78
355	M	23	12	1888	19	52	56	0	45N16	1E46	19
356	M	17	2	1889	9	50	40	0	48N50	2E20	75
357	M	17	2	1889	11	50	40	0	48N50	2E20	75
358	M	25	3	1889	14	50	40	0	48N50	2E20	75
359	M	20	4	1889	20	48	20	0	42N42	2E55	66
360	F	30	4	1889	7	50	40	0	48N50	2E20	75
361	M	14	5	1889	4	50	40	0	48N50	2E20	75
362	M	10	6	1889	21	25	0	0	41N55	8E45	20
363	M	15	7	1889	7	36	20	0	45N34	5E55	73
364	M	25	7	1889	0	50	28	0	47N 5	2E23	18
365	F	8	8	1889	17	4	20	0	49N 7	1W 5	50
366	F	28	8	1889	10	34	8	0	48N10	6E28	88
367	M	21	10	1889	0	50	40	0	48N50	2E20	75
368	M	15	11	1889	2	16	24	0	48N 0	4W 6	29
369	M	28	11	1889	2	50	40	0	48N50	2E20	75
370	M	20	12	1889	16	50	40	0	48N50	2E20	75
371	M	23	12	1889	22	50	40	0	48N50	2E20	75
372	M	25	12	1889	14	21	28	0	48N50	2E 8	78
373	F	26	3	1890	6	50	40	0	48N50	2E20	75
374	M	13	4	1890	21	50	40	0	48N50	2E20	75
375	M	23	4	1890	13	16	24	0	48N 0	4W 6	29
376	M	17	5	1890	21	51	40	0	49N26	2E 5	60
377	M	27	5	1890	20	39	20	0	48N46	5E10	55
378	M	7	7	1890	0	41	36	0	44N44	4E36	07
379	M	12	10	1890	3	50	40	0	48N50	2E20	75
380	M	25	11	1890	17	5	40	0	46N40	1W25	85
381	M	4	12	1890	10	20	40	0	48N50	2E20	75
382	M	25	1	1891	17	48	56	0	50N18	2E46	62
383	M	2	2	1891	3	10	56	0	47N40	2W44	56
384	M	2	3	1891	13	34	20	0	49N 7	1W 5	50
385	M	21	3	1891	6	50	40	0	48N50	2E20	75
386	M	10	5	1891	2	20	40	0	48N50	2E20	75
387	M	5	7	1891	0	50	40	0	48N50	2E20	75
388	F	15	7	1891	10	50	40	0	48N46	5E10	55
389	M	19	7	1891	12	50	40	0	49N 7	1W 5	50
390	M	28	8	1891	21	50	40	0	48N50	2E20	75
391	F	4	9	1891	3	50	40	0	48N33	2E40	77
392	M	30	9	1891	15	50	40	0	46N49	1E41	36
393	M	28	10	1891	15	5	40	0	49N34	3E37	02
394	M	30	10	1891	18	30	40	0	47N13	1W35	44
395	M	14	1	1892	18	50	40	0	48N31	2W45	22
396	M	31	1	1892	13	50	40	0	43N57	4E50	84
397	M	23	2	1892	5	50	40	0	47N54	1E54	45
398	M	18	3	1892	17	50	40	0	48N 4	0W45	53
399	M	25	3	1892	22	50	40	0	47N24	0E42	37
400	M	2	5	1892	14	50	40	0	46N18	4E50	71
401	M	21	5	1892	5	50	40	0	43N51	4E21	30
402	F	23	6	1892	23	50	40	0	48N50	2E20	75
403	M	18	7	1892	11	50	40	0	46N12	5E13	01
404	M	21	7	1892	17	50	40	0	45N16	1E46	19
405	M	23	7	1892	7	50	40	0	48N50	2E20	75
406	M	5	9	1892	3	50	40	0	45N11	0E44	24
407	M	16	11	1892	6	20	40	0	49N34	3E37	02
408	M	19	11	1892	5	50	40	0	43N37	1E26	31
409	M	23	1	1893	21	50	40	0	44N50	0W34	33
410	M	30	1	1893	11	50	40	0	47N 5	2E23	18
411	M	8	2	1893	15	50	40	0	48N50	2E20	75
412	M	11	4	1893	0	50	40	0	50N18	2E46	62
413	F	27	5	1893	11	20	40	0	49N34	3E37	02
414	M	7	6	1893	1	50	40	0	48N27	1E30	28
415	M	29	7	1893	0	50	40	0	44N12	0E38	47
416	M	25	8	1893	19	50	40	0	48N50	2E20	75
417	M	5	2	1894	13	50	40	0	43N39	0E36	32
418	M	25	2	1894	2	20	40	0	48N50	2E20	75
419	M	13	3	1894	11	20	40	0	44N12	0E38	47
420	F	13	4	1894	17	50	40	0	48N50	2E20	75
421	M	30	4	1894	11	50	40	0	48N50	2E20	75
422	M	24	6	1894	22	50	40	0	41N55	8E45	20
423	M	8	7	1894	10	50	40	0	50N18	2E46	62
424	M	26	8	1894	4	50	40	0	47N13	1W35	44
425	M	27	10	1894	14	50	40	0	45N 3	3E53	43
426	M	29	10	1894	4	50	40	0	48N46	5E10	55
427	M	19	11	1894	4	50	40	0	48N50	2E20	75
428	M	19	12	1894	17	50	40	0	45N34	5E55	73
429	M	21	12	1894	22	50	40	0	43N51	4E21	30
430	M	31	12	1894	5	50	40	0	48N50	2E20	75
431	M	21	1	1895	9	50	40	0	46N18	4E50	71
432	M	27	1	1895	13	35	40	0	48N50	2E20	75
433	M	4	2	1895	11	40	40	0	48N50	2E20	75
434	M	18	2	1895	5	50	40	0	46N17	1E52	23
435	M	24	3	1895	22	20	40	0	49N34	3E37	02
436	M	5	4	1895	11	50	40	0	48N50	2E20	75
437	F	14	4	1895	4	50	40	0	49N46	4E44	08
438	F	17	4	1895	9	35	40	0	48N50	2E20	75
439	F	19	5	1895	17	50	40	0	48N57	4E22	51
440	M	16	6	1895	17	50	40	0	48N50	2E20	75
441	M	9	8	1895	3	50	40	0	48N50	2E20	75
442	M	14	10	1895	15	50	40	0	49N26	2E 5	60
443	M	7	11	1895	2	50	40	0	48N50	2E 8	78
444	M	1	2	1896	6	50	40	0	48N50	2E20	75
445	M	6	2	1896	12	0	40	0	48N50	2E20	75
446	M	15	2	1896	18	50	40	0	46N18	4E50	71
447	M	29	2	1896	5	50	40	0	48N50	2E20	75
448	F	1	3	1896	1	50	40	0	49N26	2E 5	60
449	M	30	6	1896	1	50	40	0	48N 1	0E12	72
450	M	30	6	1896	12	20	40	0	49N34	3E37	02
451	M	17	1	1897	2	50	40	0	47N48	3E35	89
452	M	25	2	1897	16	50	40	0	48N50	2E20	75
453	F	14	4	1897	14	50	40	0	48N50	2E20	75
454	M	26	4	1897	17	50	40	0	45N26	4E23	42
455	M	30	4	1897	9	50	40	0	43N42	7E16	06
456	M	15	5	1897	7	50	40	0	48N57	4E22	51
457	M	7	6	1897	7	50	40	0	48N50	2E 8	78
458	M	14	7	1897	16	50	40	0	47N15	6E 2	25
459	M	24	7	1897	13	50	40	0	45N46	4E50	69
