# 新版 http://cura.free.fr/gauq/902gdA5.html
# 舊版 http://cura.free.fr/gauq/11gdA5a.txt
# Actor 演員 , 1408位

# PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY	

A	1350	N	5	10	1901	13	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1351	N	29	6	1903	12	41	28	0	52N22	4E38	NH	HAARLEM
A	1352	N	14	11	1887	11	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1353	N	5	5	1898	0	38	44	0	51N42	5E19	NB	BREDA
A	1354	N	31	5	1916	3	40	28	0	52N31	6E 5	O	HOLTEN
A	1355	N	17	11	1837	11	36	24	0	51N59	5E54	GE	NIJMEGEN
A	1356	N	14	9	1909	16	40	28	0	52N 6	5E 8	U	UTRECHT
A	1357	N	8	1	1856	17	12	8	0	52N 5	4E28	ZH	DORDRECHT
A	1358	N	10	3	1859	1	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1359	N	24	7	1891	3	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1360	N	24	10	1877	14	34	24	0	52N59	6E24	D	ASSEN
A	1361	N	19	7	1868	23	12	8	0	52N 5	4E28	ZH	DORDRECHT
A	1362	N	3	2	1891	2	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1363	N	18	11	1898	4	36	24	0	51N59	5E54	GE	NIJMEGEN
A	1364	N	18	4	1884	17	42	0	0	51N14	4E30	B	ANVERS
A	1365	N	21	3	1851	9	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1366	N	15	1	1911	0	40	28	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1367	N	28	4	1901	9	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1368	N	12	8	1854	1	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1369	N	29	4	1873	3	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1370	N	18	1	1866	15	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1371	N	12	6	1893	8	42	8	0	52N 5	4E28	ZH	DORDRECHT
A	1372	N	20	7	1898	16	9	28	0	52N 6	5E 8	U	UTRECHT
A	1373	N	9	2	1854	17	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1374	N	21	1	1846	0	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1375	N	1	8	1882	17	12	8	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1376	N	1	6	1858	16	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1377	N	4	7	1882	17	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1378	N	19	3	1907	21	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1379	N	24	2	1871	1	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1380	N	16	6	1919	23	40	28	0	52N 5	4E28	ZH	DELFT
A	1381	N	24	6	1897	17	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1382	N	23	9	1885	16	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1383	N	23	1	1912	20	40	28	0	52N22	4E38	NH	AMSTERDAM
A	1384	N	28	9	1870	3	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1385	N	31	8	1869	20	37	20	0	50N51	5E40	L	ROERMOND
A	1386	N	22	12	1875	17	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1387	N	21	2	1842	4	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1388	N	26	7	1890	14	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1389	N	19	6	1889	23	11	28	0	52N22	4E38	NH	AMSTERDAM
A	1390	N	14	8	1870	12	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1391	N	26	5	1850	21	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1392	N	7	6	1884	9	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1393	N	7	2	1861	22	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1394	N	21	1	1867	17	11	28	0	52N22	4E38	NH	AMSTERDAM
A	1395	N	12	6	1891	23	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1396	N	28	10	1875	17	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1397	N	12	10	1847	19	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1398	N	23	5	1860	23	46	24	0	51N59	5E54	GE	ARNHEM
A	1399	N	29	4	1862	23	11	28	0	52N22	4E38	NH	AMSTERDAM
A	1400	N	27	6	1917	23	40	28	0	52N 6	5E 8	U	UTRECHT
A	1401	N	8	2	1865	4	11	28	0	52N22	4E38	NH	AMSTERDAM
A	1402	N	15	6	1878	6	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1403	N	14	3	1864	2	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1404	N	8	7	1855	15	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1405	N	8	8	1864	5	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1406	N	18	10	1871	9	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1407	N	19	10	1866	15	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1408	N	20	2	1854	1	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1409	N	3	4	1847	6	12	8	0	52N 5	4E28	ZH	DEN HAAG 
