# http://cura.free.fr/gauq/902gdE2f.html
# 11242 New Birth Data (LILLE). Series E, volume 2f
# Children born in the years 1914 and 1920 (Unpublished Data)
# Series E: Planetary Heredity. A Reappraisal on 50,000 subjects (Volume 2f)
# by Michel et Françoise GAUQUELIN
# [3rd CURA's edition, revised by Patrice Guinard : February 2009]
# 沒有醫院資料，出生地點在 LILLE (里爾)

# Notice

# NUM : Number (2 series ; n. 5763, 5764, 8229, 8230 are omitted)
# SEX : M = mother ; F = father ; D = daughter ; S = son
# DAY : Day of birth
# MON : Month of birth
# YEA : Year of birth
# H : Hour of birth ; Birthtime is converted to standard time, either for zone 0 (= GMT) or -1 (= CET)
# MN : Minutes
# SEC : Seconds
# Ci : Ci code (see the Introduction), sometimes missing
# TZ : Time Zone at the place of birth and date of birth (0 or -1)
# LAT : Latitude of Birth place
# LON : Longitude of Birth place
# COD : Abbreviated Code of Birth place indicating the French "Département"
# (The Birth place is not mentioned)

# 0    1   2   3   4  5  6   7   8   9       10      11  12
# NUM	SEX	DAY	MON	YEA	H	MN	SEC	Ci	TZ      LAT     LON	COD

158	F	21	03	1881	13	47	40		0	50N39	3E05	59
159	M	28	02	1888	07	47	40	03	0	50N39	3E05	59
160	S	10	01	1914	07	0	0	0	0	50N39	3E05	59
161	M	24	04	1878	0	47	40		0	50N39	3E05	59
162	S	08	01	1914	15	0	0	08	0	50N39	3E05	59
163	F	27	08	1893	04	50	40	01	0	50N39	3E05	59
164	M	13	05	1893	17	50	40	08	0	50N39	3E05	59
165	D	10	01	1914	11	30	0	0	0	50N39	3E05	59
166	F	14	03	1874	03	47	40		0	50N39	3E05	59
167	D	09	01	1914	20	25	0	01	0	50N39	3E05	59
168	F	10	10	1879	03	47	40		0	50N39	3E05	59
169	M	05	12	1879	08	17	40		0	50N39	3E05	59
170	S	10	01	1914	11	30	0	0	0	50N39	3E05	59
171	M	05	08	1877	01	47	40		0	50N39	3E05	59
172	D	08	01	1914	20	15	0	08	0	50N39	3E05	59
173	F	04	06	1887	04	47	40	02	0	50N39	3E05	59
174	D	10	01	1914	13	0	0	0	0	50N39	3E05	59
175	M	25	09	1885	16	17	40	10	0	50N39	3E05	59
176	S	10	01	1914	19	0	0	0	0	50N39	3E05	59
177	F	05	11	1878	17	17	40		0	50N39	3E05	59
178	M	07	12	1878	02	47	40		0	50N39	3E05	59
179	D	10	01	1914	06	30	0	0	0	50N39	3E05	59
180	F	09	03	1884	19	47	40	08	0	50N39	3E05	59
181	M	28	02	1883	15	47	40		0	50N39	3E05	59
182	D	10	01	1914	20	15	0	0	0	50N39	3E05	59
183	F	12	02	1885	13	47	40	17	0	50N39	3E05	59
184	M	23	02	1887	23	32	40	11	0	50N39	3E05	59
185	D	11	01	1914	0	05	0	04	0	50N39	3E05	59
186	M	02	02	1889	19	47	40	0	0	50N39	3E05	59
187	S	10	01	1914	17	0	0	0	0	50N39	3E05	59
188	F	12	04	1891	21	05	40	01	0	50N39	3E05	59
189	M	09	01	1890	08	47	40	01	0	50N39	3E05	59
190	S	12	01	1914	0	30	0	08	0	50N39	3E05	59
191	M	05	09	1882	16	47	40		0	50N39	3E05	59
192	S	10	01	1914	17	30	0	0	0	50N39	3E05	59
193	F	18	07	1881	19	47	40		0	50N39	3E05	59
194	M	13	11	1894	03	50	40	19	0	50N39	3E05	59
195	S	12	01	1914	10	30	0	08	0	50N39	3E05	59
196	M	21	12	1891	05	50	40	09	0	50N39	3E05	59
197	D	12	01	1914	04	0	0	08	0	50N39	3E05	59
198	F	30	06	1889	05	47	40	01	0	50N39	3E05	59
199	D	09	01	1914	16	0	0	01	0	50N39	3E05	59
200	F	05	10	1880	02	17	40		0	50N39	3E05	59
201	D	11	01	1914	08	30	0	04	0	50N39	3E05	59
202	F	08	08	1890	15	47	40	08	0	50N39	3E05	59
203	M	15	03	1888	18	47	40	13	0	50N39	3E05	59
204	S	11	01	1914	22	30	0	04	0	50N39	3E05	59
205	F	19	03	1893	06	20	40	0	0	50N39	3E05	59
206	M	10	10	1895	21	50	40	03	0	50N39	3E05	59
207	D	10	01	1914	22	0	0	0	0	50N39	3E05	59
208	F	27	04	1883	12	47	40		0	50N39	3E05	59
209	D	12	01	1914	07	0	0	08	0	50N39	3E05	59
210	F	28	04	1887	08	47	40	14	0	50N39	3E05	59
211	M	19	04	1891	11	45	40	02	0	50N39	3E05	59
212	D	12	01	1914	23	0	0	08	0	50N39	3E05	59
213	F	01	01	1881	09	47	40		0	50N39	3E05	59
214	M	26	02	1880	10	47	40		0	50N39	3E05	59
215	D	13	01	1914	06	30	0	09	0	50N39	3E05	59
216	M	27	08	1892	09	50	40	07	0	50N39	3E05	59
217	D	12	01	1914	06	0	0	08	0	50N39	3E05	59
218	F	27	02	1887	22	17	40	08	0	50N39	3E05	59
219	M	29	11	1892	0	50	40	05	0	50N39	3E05	59
220	S	13	01	1914	02	0	0	09	0	50N39	3E05	59
221	M	29	10	1896	03	50	40	04	0	50N39	3E05	59
222	D	13	01	1914	04	30	0	09	0	50N39	3E05	59
223	F	04	08	1878	21	47	40		0	50N39	3E05	59
224	D	13	01	1914	07	30	0	09	0	50N39	3E05	59
225	F	07	10	1881	14	47	40		0	50N39	3E05	59
226	M	05	06	1882	18	17	40		0	50N39	3E05	59
227	D	12	01	1914	10	30	0	08	0	50N39	3E05	59
228	F	25	02	1875	15	47	40		0	50N39	3E05	59
229	D	12	01	1914	22	0	0	08	0	50N39	3E05	59
230	F	11	01	1881	12	47	40		0	50N39	3E05	59
231	S	13	01	1914	22	0	0	09	0	50N39	3E05	59
232	F	19	12	1883	16	47	40		0	50N39	3E05	59
233	M	18	09	1885	09	47	40	09	0	50N39	3E05	59
234	D	13	01	1914	01	15	0	09	0	50N39	3E05	59
235	M	17	07	1881	21	47	40		0	50N39	3E05	59
236	D	13	01	1914	13	15	0	09	0	50N39	3E05	59
237	F	11	11	1883	10	47	40		0	50N39	3E05	59
238	S	12	01	1914	22	0	0	08	0	50N39	3E05	59
239	M	11	03	1889	08	47	40		0	50N39	3E05	59
240	D	14	01	1914	05	0	0	06	0	50N39	3E05	59
241	F	03	02	1891	15	47	40	03	0	50N39	3E05	59
242	M	26	06	1890	21	17	40	01	0	50N39	3E05	59
243	D	12	01	1914	22	0	0	08	0	50N39	3E05	59
244	F	18	01	1888	09	17	40	03	0	50N39	3E05	59
245	D	14	01	1914	04	0	0	06	0	50N39	3E05	59
246	F	18	03	1885	02	17	40	01	0	50N39	3E05	59
247	M	30	03	1892	21	50	40	11	0	50N39	3E05	59
248	S	14	01	1914	23	30	0	06	0	50N39	3E05	59
249	M	02	11	1877	01	47	40		0	50N39	3E05	59
250	D	15	01	1914	06	0	0	08	0	50N39	3E05	59
251	F	18	10	1890	0	47	40	17	0	50N39	3E05	59
252	M	19	12	1888	02	47	40	02	0	50N39	3E05	59
253	S	15	01	1914	06	0	0	08	0	50N39	3E05	59
254	F	23	11	1890	20	47	40	05	0	50N39	3E05	59
255	D	14	01	1914	10	0	0	06	0	50N39	3E05	59
256	M	03	12	1892	05	50	40	03	0	50N39	3E05	59
257	S	15	01	1914	05	35	0	08	0	50N39	3E05	59
258	F	22	09	1888	04	47	40	02	0	50N39	3E05	59
259	M	23	12	1889	15	17	40	06	0	50N39	3E05	59
260	S	15	01	1914	16	0	0	08	0	50N39	3E05	59
261	F	27	08	1889	11	22	40	10	0	50N39	3E05	59
262	M	20	09	1890	07	47	40	10	0	50N39	3E05	59
263	D	16	01	1914	01	30	0	09	0	50N39	3E05	59
264	F	30	04	1886	0	47	40	08	0	50N39	3E05	59
265	D	15	01	1914	20	0	0	08	0	50N39	3E05	59
266	M	03	06	1897	16	50	40	09	0	50N39	3E05	59
267	D	15	01	1914	16	0	0	08	0	50N39	3E05	59
268	F	19	07	1888	05	47	40	04	0	50N39	3E05	59
269	S	15	01	1914	19	0	0	08	0	50N39	3E05	59
270	M	05	10	1886	0	47	40	03	0	50N39	3E05	59
271	D	16	01	1914	19	30	0	09	0	50N39	3E05	59
272	M	09	12	1877	18	47	40		0	50N39	3E05	59
273	D	17	01	1914	05	30	0	06	0	50N39	3E05	59
274	F	03	07	1885	08	47	40	01	0	50N39	3E05	59
275	M	29	08	1892	05	50	40	04	0	50N39	3E05	59
276	D	16	01	1914	23	30	0	09	0	50N39	3E05	59
277	F	12	02	1886	23	17	40	02	0	50N39	3E05	59
278	S	16	01	1914	18	20	0	09	0	50N39	3E05	59
279	F	07	02	1873	0	47	40		0	50N39	3E05	59
280	M	28	02	1873	07	47	40		0	50N39	3E05	59
281	S	17	01	1914	05	0	0	06	0	50N39	3E05	59
282	M	30	09	1888	11	47	40	02	0	50N39	3E05	59
283	S	17	01	1914	01	30	0	06	0	50N39	3E05	59
284	M	19	10	1886	09	47	40	14	0	50N39	3E05	59
285	S	14	01	1914	10	0	0	06	0	50N39	3E05	59
286	F	03	07	1884	22	47	40	20	0	50N39	3E05	59
287	M	03	08	1885	05	47	40	09	0	50N39	3E05	59
288	D	17	01	1914	13	45	0	06	0	50N39	3E05	59
289	F	23	08	1887	0	47	40	0	0	50N39	3E05	59
290	M	17	05	1889	03	47	40	01	0	50N39	3E05	59
291	D	17	01	1914	20	30	0	06	0	50N39	3E05	59
292	F	21	04	1888	17	47	40	0	0	50N39	3E05	59
